CODICEIDENTIFICATIVOSITO;LATITUDINE
5118;45,65338334
5119;44,60987552
5120;40,85053683
5121;41,1874263
5121;41,1874263
5121;41,1874263
5122;43,6198494
5123;44,01881068
5124;37,78110094
5126;45,7780326
5127;46,0832903
5128;46,05624009
5129;45,88668686
5130;45,3867009
5131;45,7779866
5132;41,945642
5133;42,76780013
5134;44,76798914
5135;44,38378217
5136;40,63588368
5137;41,82456083
5137;41,82456083
5138;41,95678813
5139;44,10732192
5140;46,2912024
5142;43,9150397
5144;45,16029746
5145;40,63715595
5146;46,4553328
5147;41,37497879
5148;40,61448408
5149;41,91163465
5150;45,00358098
5151;45,0446042
5151;45,0446042
5152;37,79342105
5153;37,5782757
5154;37,606901
5154;37,606901
5155;42,0005331
5157;42,02742
5158;40,744741
5159;45,1935965
5160;44,6338628
5161;39,29556156
5162;40,9768807
5163;44,71170438
5164;40,7403592
5165;40,92008285
5166;44,00617538
5167;43,31865
5168;45,90341446
5169;45,90388335
5170;46,00436919
5171;46,111474
5173;37,98045158
5176;45,6616192
5177;43,8762896
5178;41,23716
5179;45,53637385
5180;38,13628212
5181;40,8506962
5182;41,36087836
5183;37,0991801
5184;43,5265469
5185;43,33664373
5186;46,10411
5187;44,4460446
5187;44,4460446
5188;46,00498701
5189;44,58057988
5190;44,1014728
5193;42,934824
5194;42,54059949
5195;39,29922927
5196;43,71678846
5197;45,43588043
5198;37,079603
5199;40,6824408
5200;45,09434908
5201;43,7958914
5202;43,7481715
5203;43,7069013
5204;40,7785451
5205;42,0281396
5207;41,26976892
5208;41,01600096
5208;41,01600096
5209;45,58597
5209;45,58597
5210;38,68244056
5211;40,96659442
5212;45,51422302
5212;45,51422302
5213;40,5596332
5214;44,69597065
5216;41,47672755
5217;45,604778
5218;43,77199475
5219;45,22946988
5220;45,2317714
5221;38,40777349
5222;40,78214794
5223;43,1604184
5224;43,1107168
5226;45,18511432
5227;45,6122177
5228;40,30499135
5231;41,03277993
5232;45,2737325
5233;37,61734017
5234;43,73415267
5235;45,59237489
5236;43,84591284
5236;43,84591284
5238;43,09976
5240;40,95836432
5241;45,641502
5242;45,73329213
5243;45,44323451
5244;44,8370855
5244;44,8370855
5245;41,77110766
5246;40,98155684
5247;43,2589619
5248;45,10836129
5248;45,10836129
5249;41,8551617
5249;41,8551617
5250;45,7805759
5251;41,0228387
5252;44,40726
5253;45,7877253
5253;45,7877253
5253;45,7877253
5254;38,9389095
5255;41,554557
5257;40,23039419
5258;46,0967811
5258;46,0967811
5258;46,0967811
5258;46,0967811
5261;43,252214
5261;43,252214
5262;40,66181999
5264;42,297439
5265;43,7904704
5266;41,9069686
5267;40,713295
5267;40,713295
5268;44,911245
5269;43,8787073
5270;44,440463
5274;41,92368092
5275;41,4568109
5276;41,78416203
5277;38,55712589
5278;44,99559339
5279;42,57839654
5280;43,6068329
5281;44,48028665
5282;38,13809935
5283;40,63588368
5284;40,29159682
5285;37,51842722
5286;40,55199326
5287;41,9015141
5288;41,9015141
5289;41,60854865
5291;45,52608129
5292;39,93042
5293;44,3988913
5294;39,20740111
5295;40,991011
5296;40,63642101
5297;44,328725
5297;44,328725
5299;41,98133567
5300;41,85537202
5303;45,22068343
5303;45,22068343
5304;45,67110329
5305;44,95522303
5306;43,83219083
5307;45,61282579
5308;40,89869068
5309;45,4675009
5310;39,2672688
5311;45,3958103
5313;43,633102
5319;46,04275756
5320;46,13425123
5321;46,4464663
5322;45,527442
5323;40,82486419
5323;40,82486419
5324;45,3368465
5325;42,966605
5326;45,60785038
5326;45,60785038
5328;45,4477764
5329;36,9269273
5330;45,71127404
5332;45,80961032
5333;38,1583793
5334;38,8244202
5335;45,5835206
5336;39,21482295
5336;39,21482295
5337;40,5766271
5338;44,88394
5339;40,67873679
5341;41,2178505
5342;39,3486927
5343;44,38250498
5344;44,51577926
5344;44,51577926
5345;45,3305355
5346;43,62095102
5347;45,3409257
5348;45,41410955
5348;45,41410955
5350;45,5523186
5352;41,9015141
5353;41,5944018
5354;40,6780211
5355;40,7396486
5355;40,7396486
5355;40,7396486
5357;44,31619687
5358;43,18047747
5359;45,5178769
5360;45,56451354
5360;45,56451354
5361;44,844168
5362;42,334282
5363;37,55617715
5365;45,79172083
5366;37,15445221
5367;45,4523986
5368;41,93403542
5368;41,93403542
5369;37,790658
5371;40,88083044
5372;43,310107
5373;43,3220229
5374;45,6055878
5375;41,2534567
5376;37,55567037
5377;36,91237347
5378;40,76569098
5379;40,6779286
5380;41,53498362
5381;43,08191
5383;37,47575611
5384;45,18882623
5385;39,2865338
5385;39,2865338
5387;44,4192285
5388;40,8506962
5389;45,37390853
5389;45,37390853
5390;45,61073974
5390;45,61073974
5392;45,00376537
5393;41,866629
5394;42,44116742
5396;39,3112473
5397;40,744163
5398;41,00815261
5399;43,99257043
5400;43,30155979
5401;45,568883
5403;44,76768
5403;44,76768
5404;42,2030175
5405;40,9632553
5406;41,9723216
5408;41,92392054
5409;45,6523786
5410;43,716565
5411;44,9040358
5412;43,78003594
5413;40,7467068
5414;40,5241277
5415;39,677333
5415;39,677333
5416;43,81856242
5417;40,69922045
5418;40,249639
5419;45,25353557
5419;45,25353557
5420;45,73470574
5421;43,3026958
5423;38,1940297
5424;42,9226887
5425;45,0685845
5426;41,2027767
5426;41,2027767
5427;41,083215
5428;45,35586956
5429;45,53499131
5429;45,53499131
5430;45,08681342
5430;45,08681342
5431;44,8933268
5431;44,8933268
5432;45,06674655
5432;45,06674655
5432;45,06674655
5433;44,171888
5434;45,66830969
5435;41,2644687
5436;40,9045572
5437;42,13685
5439;45,5441177
5439;45,5441177
5440;43,418932
5444;42,8536043
5445;39,204195
5446;45,30229662
5447;45,3567899
5448;38,9194861
5449;41,93305315
5450;42,4791644
5452;44,21468807
5453;41,708076
5453;41,708076
5454;40,1236202
5455;40,86805561
5456;46,00498701
5458;44,40138445
5458;44,40138445
5459;43,77041
5460;45,4841153
5461;46,4314048
5462;37,52850899
5464;41,8631345
5465;39,26108379
5468;45,543447
5469;45,11604779
5471;45,43407156
5472;41,1256631
5473;38,7233513
5474;39,58808855
5475;42,81478464
5476;41,77612376
5477;40,68623579
5478;45,6004306
5480;39,2433792
5481;41,9098286
5482;37,01162981
5485;40,6694434
5485;40,6694434
5486;39,29922927
5486;39,29922927
5488;43,2928472
5489;40,8506962
5490;41,8442342
5491;40,8517746
5492;42,3549331
5493;41,1075986
5494;41,1045947
5495;45,45466433
5497;42,2195199
5498;41,960922
5499;36,95692426
5500;45,33332381
5501;45,24214472
5502;42,1852556
5502;42,1852556
5504;43,9136693
5505;43,001112
5506;37,61511357
5506;37,61511357
5507;42,3562043
5508;44,7208919
5510;41,8900181
5511;38,8209236
5512;38,91030819
5513;38,914017
5514;43,26846135
5515;40,225167
5516;42,58985745
5517;44,0642123
5518;41,11531975
5519;43,8384773
5520;40,7379121
5522;37,56234256
5523;40,111868
5524;41,62904156
5524;41,62904156
5524;41,62904156
5525;40,03386175
5527;40,8127
5528;44,3494257
5529;40,8506962
5532;42,0890307
5533;42,7650159
5534;42,1730779
5535;40,77522684
5536;41,0574579
5537;43,665211
5538;43,9111534
5539;43,9840066
5540;41,92368092
5541;37,8241584
5542;45,11772061
5544;37,85593359
5545;44,2281379
5546;45,8175355
5547;42,7752691
5548;45,8264215
5549;42,49380211
5552;41,9094513
5553;39,03494647
5553;39,03494647
5554;45,2760198
5554;45,2760198
5555;40,64894511
5556;40,64894511
5558;45,09623
5559;45,6517067
5559;45,6517067
5560;44,17582329
5562;41,9015141
5563;44,4853515
5565;37,99433236
5566;41,92368092
5567;43,96329419
5568;45,88514383
5569;39,618044
5570;43,33664373
5571;45,4896313
5571;45,4896313
5573;45,48814875
5574;37,44220831
5575;41,0820025
5576;42,043642
5577;40,86659149
5579;41,1239717
5580;45,4853359
5580;45,4853359
5581;44,64591
5582;40,93025982
5583;42,00033525
5584;39,3329783
5584;39,3329783
5585;44,49215466
5586;44,3895619
5587;41,097433
5588;40,7461572
5589;45,3967328
5590;45,08107294
5591;40,8754897
5592;42,0820027
5593;40,74873231
5594;40,91033013
5595;41,92368092
5596;41,92368092
5597;42,8034158
5598;45,06260978
5599;36,9085134
5599;36,9085134
5600;43,5832755
5601;43,5832755
5602;41,86909659
5603;45,39453137
5604;38,1940297
5605;45,52954958
5606;38,17125454
5607;44,18953363
5608;44,97942684
5609;41,7188539
5611;44,4962723
5613;43,23833
5614;44,6923429
5614;44,6923429
5615;44,6592074
5616;37,5134035
5616;37,5134035
5617;45,3030385
5618;45,64005669
5620;45,2314331
5621;40,413854
5622;38,8518811
5623;43,9202896
5626;39,8799248
5626;39,8799248
5627;42,152692
5628;43,813763
5629;39,80267296
5630;42,090023
5630;42,090023
5631;40,50955798
5632;40,500869
5633;38,36470809
5634;44,05169823
5635;43,32045498
5636;37,5606815
5636;37,5606815
5637;44,5886422
5637;44,5886422
5637;44,5886422
5638;39,5572268
5639;39,55943
5640;37,57113315
5641;44,6477817
5642;45,50557569
5643;45,42069228
5644;40,7938253
5645;41,81734457
5646;41,94960832
5647;41,01089241
5648;40,91385611
5648;40,91385611
5649;45,611876
5650;40,62521892
5651;43,2750634
5654;40,8506962
5655;39,311242
5657;43,9840066
5658;44,13793455
5659;39,68586127
5660;38,1525952
5661;38,1525952
5662;41,71620049
5663;39,30769205
5664;44,1747369
5664;44,1747369
5665;45,46862004
5666;44,9190047
5667;45,04584061
5668;40,6708399
5668;40,6708399
5669;43,96443689
5670;40,82609685
5671;40,62790732
5672;40,7305904
5672;40,7305904
5673;39,21704169
5674;39,81287613
5674;39,81287613
5675;38,1940297
5676;40,57684829
5677;43,81856242
5678;39,51896901
5680;44,138566
5681;38,9389095
5682;37,92923875
5683;43,2982491
5684;37,9750011
5685;43,8897382
5686;42,4185731
5687;44,801485
5688;44,2008438
5689;44,5050672
5689;44,5050672
5690;44,63219744
5691;40,15822772
5691;40,15822772
5692;37,15445221
5693;41,69618
5694;42,245807
5695;44,42780748
5696;41,0432362
5697;43,71827319
5698;41,88802816
5702;44,79562252
5702;44,79562252
5703;45,820374
5704;45,1884304
5705;45,50027946
5706;40,6529973
5707;43,29678584
5708;42,922628
5709;43,99505548
5709;43,99505548
5709;43,99505548
5710;45,332746
5711;44,2852862
5711;44,2852862
5712;42,51215978
5713;45,4627687
5714;37,48584659
5715;45,6258856
5716;38,0119388
5717;45,38888932
5718;43,67986117
5720;37,52419289
5721;45,56661201
5722;45,5522779
5723;43,29678584
5724;39,174803
5724;39,174803
5724;39,174803
5725;45,531368
5727;39,25465123
5728;44,39411198
5728;44,39411198
5729;40,646853
5730;40,09860368
5731;37,82241714
5732;44,62254564
5733;39,9985224
5733;39,9985224
5734;44,8013504
5735;43,67231188
5736;46,0642502
5737;37,99433236
5739;40,7019469
5740;36,72051272
5742;39,20740111
5743;40,624906
5744;40,29290107
5744;40,29290107
5745;39,10949264
5747;45,5056697
5747;45,5056697
5751;41,2599424
5752;41,92368092
5753;44,3867863
5754;38,89144331
5755;40,763602
5756;37,80137412
5757;39,439442
5758;39,49838318
5758;39,49838318
5759;45,0409794
5760;36,91237347
5762;45,8104264
5763;45,680676
5764;45,78712
5765;45,26914392
5766;44,7485928
5767;45,4298836
5768;45,55377521
5769;45,58893909
5770;42,9635549
5770;42,9635549
5770;42,9635549
5771;44,14092876
5772;42,81564037
5772;42,81564037
5773;46,24784417
5774;37,75966862
5775;40,205964
5776;43,9271799
5778;45,6709195
5779;39,10385687
5780;45,632967
5781;42,325274
5782;41,28464414
5783;42,956437
5784;39,03480463
5785;39,3007903
5785;39,3007903
5786;38,3167199
5787;37,2944046
5788;43,9335839
5789;43,022857
5789;43,022857
5790;45,39792231
5791;40,6525054
5792;43,4396423
5793;40,61679858
5796;39,83123552
5797;45,9089803
5798;39,8142991
5799;44,3895619
5800;45,20137
5801;41,86241548
5802;41,94037451
5803;44,98545285
5804;45,556671
5805;46,0611675
5807;40,993518
5807;40,993518
5808;44,06360903
5809;44,05356498
5811;43,1119613
5812;40,3509291
5814;37,9699483
5815;43,70773041
5816;44,37059783
5817;41,28464414
5818;41,01092999
5819;45,56612531
5820;40,7646801
5820;40,7646801
5821;44,00623204
5821;44,00623204
5822;45,5507486
5823;44,11172589
5824;42,174158
5826;45,7672413
5827;45,42039159
5828;41,89073988
5828;41,89073988
5828;41,89073988
5829;43,0380164
5830;40,03520605
5830;40,03520605
5831;37,64475594
5833;42,2439027
5835;42,9846836
5836;41,89604945
5837;45,4654542
5838;45,5590312
5840;38,0240885
5842;42,2091827
5843;40,66697715
5844;39,31778717
5845;45,59347049
5846;39,50725955
5847;42,068138
5848;41,06529219
5849;44,04876967
5850;44,8013504
5851;43,0817466
5852;41,86481118
5853;40,998562
5853;40,998562
5854;38,9283323
5855;45,134358
5856;44,4809276
5857;40,7478741
5858;41,93077881
5859;43,1119613
5859;43,1119613
5861;45,78985124
5862;45,8764744
5863;40,3570373
5864;41,92368092
5865;42,5556535
5867;43,62095102
5867;43,62095102
5868;40,62263879
5868;40,62263879
5868;40,62263879
5869;42,45050475
5870;45,52391487
5871;45,44931619
5872;45,6515184
5873;45,32188179
5874;45,14557583
5875;44,1445152
5876;45,21967321
5877;37,48584659
5878;41,24598338
5879;42,83093058
5880;40,7785451
5881;44,9226644
5882;38,75602369
5885;45,5867236
5886;37,48584659
5889;43,20990389
5890;45,4193172
5891;44,8423989
5893;44,91310177
5893;44,91310177
5894;40,6266767
5894;40,6266767
5894;40,6266767
5895;45,48259045
5896;40,666379
5896;40,666379
5896;40,666379
5897;41,11109864
5897;41,11109864
5897;41,11109864
5898;43,001112
5899;44,90907286
5900;43,2090365
5901;45,54634401
5902;40,52028783
5903;45,33341684
5903;45,33341684
5904;40,81892
5905;37,52164115
5907;40,74290113
5909;44,389728
5910;43,5142269
5911;39,2580933
5912;40,1284936
5912;40,1284936
5913;39,50725955
5914;42,4090073
5914;42,4090073
5916;40,644317
5918;43,815078
5919;44,4192285
5920;40,60104592
5921;40,7434977
5922;38,1877342
5923;43,6886585
5924;44,5751432
5925;40,7504385
5925;40,7504385
5925;40,7504385
5925;40,7504385
5926;45,54152005
5927;45,6317887
5928;46,0383676
5930;45,85029132
5931;40,075083
5934;38,11374707
5935;41,930636
5937;42,196707
5937;42,196707
5938;40,8506962
5939;44,40756651
5940;46,05561983
5940;46,05561983
5941;38,68244056
5942;42,4164974
5943;42,0325725
5944;43,0711952
5945;39,75343761
5946;44,68462727
5946;44,68462727
5947;45,35932318
5948;45,06217595
5949;39,2238411
5952;45,660824
5953;43,8468838
5954;44,7936622
5955;44,5541971
5956;41,4908552
5957;39,28834189
5957;39,28834189
5959;43,7917248
5960;41,82309
5961;45,09508214
5962;44,9037709
5963;41,730621
5964;45,4408474
5966;44,40726
5968;40,9944117
5969;41,2492784
5969;41,2492784
5972;45,4611193
5973;41,00682525
5975;45,43548142
5976;45,53497
5977;45,96402601
5979;45,41630036
5980;39,94615
5982;39,8437196
5983;45,7657286
5985;41,80978417
5986;43,3448774
5987;41,37497879
5988;45,57162794
5990;40,8506962
5991;44,39276661
5992;45,1906651
5993;39,240653
5994;42,3559354
5996;40,97673064
5997;43,82
5998;39,6951187
5999;38,0925053
5999;38,0925053
5999;38,0925053
6000;43,43505845
6002;45,0709201
6004;38,07868195
6006;41,9015141
6007;44,09527175
6009;40,93025982
6011;45,0629022
6011;45,0629022
6012;37,6842293
6013;39,3099931
6014;37,50876938
6015;41,153599
6016;41,31582888
6017;41,37640955
6018;41,5985328
6019;42,46844961
6020;40,9933137
6021;41,75650835
6022;41,83516871
6024;45,6110996
6025;41,21449442
6026;43,230421
6030;40,9527139
6031;45,68623
6032;40,7259269
6032;40,7259269
6032;40,7259269
6033;45,788467
6033;45,788467
6034;44,5751432
6034;44,5751432
6037;41,87917757
6038;44,781227
6039;45,45701859
6039;45,45701859
6040;37,90318433
6041;42,5541579
6042;43,880598
6045;38,0735306
6047;42,65932535
6048;37,5037449
6048;37,5037449
6049;45,24604022
6050;44,82558678
6052;42,91567735
6053;41,21316803
6054;44,68932396
6055;41,12545758
6058;40,8213042
6058;40,8213042
6058;40,8213042
6060;41,20090609
6061;41,20090609
6062;45,00376537
6063;41,4621984
6065;39,26900882
6066;40,69929445
6067;44,45615944
6068;44,613883
6069;41,73260115
6071;40,7385539
6072;40,271525
6073;42,2091827
6074;40,45300439
6075;38,7064306
6077;45,56652211
6078;39,20740111
6079;36,95692426
6080;42,408294
6081;36,9518933
6081;36,9518933
6081;36,9518933
6083;37,2118636
6085;45,5625091
6086;45,22356834
6087;41,84596445
6088;41,88756067
6090;43,8201324
6091;44,2873034
6091;44,2873034
6092;45,0057769
6093;39,59915486
6095;43,210059
6096;41,91163465
6097;38,55224717
6099;39,20740111
6100;45,74015894
6100;45,74015894
6103;45,1860043
6104;45,1346168
6107;45,87540391
6107;45,87540391
6110;38,87397931
6113;41,92368092
6114;40,6820308
6116;38,9060372
6119;41,730621
6120;43,0890858
6121;38,14281678
6123;43,3530069
6124;41,92368092
6125;45,43865938
6126;45,66238675
6127;41,78782299
6128;45,4654542
6131;44,8013504
6132;45,64899958
6133;43,1356503
6134;45,35468515
6135;40,2900462
6135;40,2900462
6136;45,2907439
6136;45,2907439
6137;39,10127923
6138;45,48752356
6139;44,64194909
6140;41,71892953
6141;42,0535462
6142;40,54261515
6144;43,5063
6145;40,3570373
6146;44,8013504
6147;39,22670123
6148;45,48015
6148;45,48015
6149;39,08067038
6151;45,7411227
6152;42,2248242
6153;44,3034627
6154;41,07162342
6155;44,51523144
6157;39,10385687
6158;45,6107705
6159;43,7741238
6160;37,5449539
6160;37,5449539
6160;37,5449539
6166;41,82739373
6168;41,98133567
6169;41,82739373
6170;41,84157485
6176;44,0575833
6178;45,45345714
6178;45,45345714
6178;45,45345714
6182;40,22591647
6184;41,1191101
6185;45,75046657
6187;41,78416203
6194;43,84006454
6195;41,92368092
6196;40,76591282
6197;42,6836221
6197;42,6836221
6198;41,82739373
6199;45,1860043
6200;45,3857039
6201;41,90932551
6202;42,5641417
6203;40,073127
6204;45,48204583
6205;38,13022074
6206;40,74113912
6207;42,341383
6208;45,6523786
6209;40,84269879
6210;41,91252002
6211;37,8517126
6212;41,468622
6213;38,95919187
6214;37,95990094
6215;41,730621
6216;42,098997
6217;41,9575175
6218;41,34345226
6219;41,2599424
6219;41,2599424
6220;45,5556194
6220;45,5556194
6221;42,3347553
6222;41,09733914
6223;42,19394
6224;39,49535602
6226;46,02778
6227;44,42568415
6229;43,37400943
6233;45,68777466
6234;41,4588491
6235;44,39654615
6236;40,88269951
6237;39,8912889
6240;40,2437277
6241;45,60847609
6242;45,64899958
6242;45,64899958
6242;45,64899958
6244;42,50559212
6244;42,50559212
6245;40,5615182
6245;40,5615182
6246;39,929207
6247;40,91936924
6248;45,4666212
6249;44,40726
6250;45,0709201
6251;38,11374707
6252;36,9475014
6254;44,58452193
6256;43,89935135
6259;38,0456554
6260;40,75778293
6261;37,52937302
6262;38,9389095
6263;45,57530175
6264;40,82623791
6265;45,30595873
6267;41,726379
6268;45,8915375
6268;45,8915375
6269;40,813478
6270;38,13022074
6271;42,82372835
6272;44,4834939
6272;44,4834939
6273;44,80898338
6274;40,696857
6274;40,696857
6275;40,53083361
6276;45,4666212
6277;43,66362479
6278;43,94061773
6279;40,07449671
6279;40,07449671
6280;41,87975209
6281;41,47889348
6283;45,533237
6284;40,2652676
6285;41,7949229
6287;37,62426309
6289;40,01856667
6291;41,09194357
6293;37,98466574
6294;40,53083361
6295;42,04085897
6296;45,39792231
6298;39,20740111
6299;40,1178828
6300;45,59266968
6301;41,45574866
6302;45,5831223
6305;40,52815898
6306;40,93586303
6308;41,90570316
6309;41,24598338
6310;40,6404441
6310;40,6404441
6311;43,7833377
6312;44,51531494
6314;42,097727
6315;38,13811848
6316;45,4064349
6317;45,0588469
6318;43,77041
6319;40,679238
6320;41,7416665
6321;41,730621
6322;39,24498435
6323;45,80519091
6326;37,6800781
6327;45,28702862
6328;40,8506962
6329;41,56543626
6330;41,5942016
6331;43,901507
6332;45,7702487
6333;40,7785451
6334;41,94246391
6335;45,6030238
6336;41,445982
6337;39,33260976
6338;40,91500386
6339;37,51826926
6344;40,3486827
6345;40,3570373
6346;45,3184155
6347;41,28584904
6348;42,88245815
6349;44,67812
6350;39,64090011
6352;44,66196832
6353;39,8880041
6353;39,8880041
6354;42,32860831
6354;42,32860831
6354;42,32860831
6354;42,32860831
6355;40,9213761
6356;39,7616632
6358;42,9004262
6384;36,9269273
6385;44,64591
6386;43,2589619
6387;42,43308333
6388;41,01600096
6393;44,14926749
6393;44,14926749
6394;40,83636827
6395;44,49898451
6395;44,49898451
6396;41,98133567
6397;45,45897735
6401;45,4666212
6402;45,36600221
6405;45,4666212
6406;37,46689845
6407;42,32860831
6408;45,87998
6409;41,24598338
6410;40,62670251
6411;41,1914
6412;46,1375185
6413;41,6115209
6414;44,88394
6415;44,76602745
6420;45,28411719
6420;45,28411719
6421;40,18608572
6422;43,9098114
6423;43,8269356
6424;38,12956244
6427;42,934824
6428;40,93294966
6429;41,78927365
6432;42,32860831
6433;40,8971942
6434;45,86957705
6436;40,57894543
6437;39,36612518
6438;37,5782757
6439;43,10750875
6440;43,92803422
6443;44,06444301
6444;39,736332
6445;44,4908838
6446;45,14332405
6446;45,14332405
6447;38,07988537
6448;43,4884025
6448;43,4884025
6449;42,502325
6451;39,77717869
6452;39,75343761
6453;41,92368092
6454;42,30484
6455;39,61667026
6472;45,3517342
6473;45,11386718
6475;40,53846139
6476;39,23559238
6477;42,92856571
6478;45,09434908
6481;41,05067593
6482;41,1182565
6483;45,29847095
6484;40,25921624
6486;45,60991279
6487;41,80889533
6502;45,5060612
6502;45,5060612
6503;45,4865317
6504;45,5350271
6506;39,91726562
6510;42,7305146
6510;42,7305146
6518;44,67505692
6531;45,1813151
6540;40,92079512
6541;45,37615551
6556;42,33729852
6575;44,75338899
6576;44,88394
6577;40,34417787
6577;40,34417787
6578;40,6415412
6579;42,3545995
6580;45,87680364
6581;45,71127404
6581;45,71127404
6582;37,5089399
6584;45,05112919
6585;44,64717022
6619;41,83366306
6622;41,93646135
6623;45,1654243
6624;45,46219238
6625;41,03998719
6626;44,75046098
6627;37,08602386
6628;43,3244693
6629;45,1786966
6630;45,4298446
6630;45,4298446
6632;45,29455575
6633;44,06444301
6636;44,8921534
6637;44,39501925
6638;40,91158425
6638;40,91158425
6639;40,84845096
6641;36,7593625
6657;45,54636
6658;41,90997314
6659;41,92368092
6660;41,83620033
6661;41,98026568
6662;41,88756067
6663;41,92368092
6664;41,8149695
6665;41,75650835
6666;41,84596445
6667;41,85537202
6668;42,55474997
6669;41,92368092
6670;41,12954861
6678;45,82088151
6679;40,29354396
6680;40,895898
6681;40,145848
6681;40,145848
6708;41,9608523
6715;36,9520998
6716;41,83516871
6717;45,18840839
6718;45,0409794
6719;42,889676
6721;40,91942672
6725;40,60662943
6726;38,15480039
6728;41,0627366
6728;41,0627366
6728;41,0627366
6730;46,01932
6731;45,6903674
6732;44,10732192
6733;41,3204181
6734;45,1564168
6734;45,1564168
6735;39,308093
6736;45,07466087
6737;39,45071573
6737;39,45071573
6737;39,45071573
6738;40,438775
6739;39,782976
6741;41,50187429
6744;43,2093035
6745;45,39967768
6747;46,13357549
6748;37,5065172
6751;45,39792231
6752;46,04275756
6756;45,39929515
6758;41,88756067
6759;41,24124461
6761;45,238067
6762;39,20740111
6763;40,6708399
6764;40,9533138
6766;38,13022074
6766;38,13022074
6767;42,1045588
6768;42,157271
6768;42,157271
6768;42,157271
6772;41,69784997
6779;40,7943758
6779;40,7943758
6780;45,42126363
6781;43,605041
6783;44,40665185
6788;41,2094952
6788;41,2094952
6792;45,3924269
6793;40,7465689
6795;38,923238
6796;39,2865247
6801;45,43239928
6802;37,50762927
6802;37,50762927
6802;37,50762927
6802;37,50762927
6803;44,36342377
6806;41,7542708
6807;37,63773223
6808;41,92368092
6809;41,4461108
6809;41,4461108
6810;45,69927677
6811;42,7436517
6812;45,29455575
6812;45,29455575
6815;41,86143216
6816;37,85414976
6817;40,84309404
6818;37,2901741
6819;45,46999425
6820;44,40957042
6821;39,38344803
6822;45,71176319
6823;45,06205211
6825;37,57396775
6826;45,319546
6827;41,481995
6827;41,481995
6827;41,481995
6827;41,481995
6828;45,590374
6828;45,590374
6829;41,83862586
6830;41,83862586
6832;42,069337
6833;44,634962
6834;43,128323
6844;42,45711309
6845;45,42867424
6845;45,42867424
6848;40,57684829
6849;45,4666212
6849;45,4666212
6850;44,976919
6852;42,04786779
6853;45,3821219
6854;45,59347049
6856;45,87528012
6856;45,87528012
6858;39,62881589
6859;44,20693089
6860;45,65901818
6861;45,1860043
6862;42,30206756
6863;42,0073461
6866;41,8560628
6867;45,2857344
6868;42,0507979
6869;42,053994
6870;45,39656165
6871;45,00461652
6872;45,4015838
6873;45,199807
6873;45,199807
6873;45,199807
6874;40,91194126
6874;40,91194126
6875;36,9272002
6876;39,562625
6877;40,641413
6877;40,641413
6878;37,79326616
6879;41,31582888
6880;45,38590761
6881;42,3727738
6882;38,07632229
6884;43,70999772
6892;45,57707465
6893;45,402502
6896;37,62127527
6897;37,76653982
6914;45,3821219
6926;44,01881068
6928;40,69150096
6932;45,69788356
6933;45,855682
6934;45,55432457
6935;45,524577
6936;36,73336119
6938;39,69298883
6939;45,4801529
6941;41,083215
6942;44,36904511
6943;44,3567648
6946;44,14926749
6948;41,91340245
6949;39,320968
6950;45,4015838
6953;38,28746682
6953;38,28746682
6954;40,44442919
6955;39,44257958
6956;39,17825386
6957;41,54672177
6959;42,2248242
6961;45,45082165
6961;45,45082165
6962;45,46537755
6963;39,17476641
6968;42,2541846
6968;42,2541846
6971;40,29480711
6973;38,1781244
6974;42,035178
6975;41,1121665
6982;44,40726
6983;45,354707
6983;45,354707
6983;45,354707
6988;43,34691776
6991;44,69496846
6991;44,69496846
6992;45,18944367
6999;40,8506962
7000;37,28847214
7001;38,13022074
7003;42,15354
7004;40,6345754
7005;41,24124461
7008;45,00829679
7012;36,72051272
7013;42,248939
7014;39,145104
7015;40,27835786
7018;41,3204181
7019;40,83609242
7020;44,04831172
7021;41,956119
7021;41,956119
7022;38,68244056
7038;37,96384984
7039;40,6075266
7040;45,63748362
7040;45,63748362
7041;41,24859243
7042;41,2333301
7043;44,70839302
7044;45,519442
7046;41,92368092
7047;43,9667839
7048;43,1119613
7051;45,1026977
7054;45,74461977
7056;39,58332693
7057;40,6410804
7058;45,38695002
7059;38,93980705
7060;44,05320511
7063;45,6103189
7063;45,6103189
7064;40,90938502
7064;40,90938502
7065;39,3486927
7066;41,04667636
7070;41,56643701
7072;43,88523252
7073;40,0354385
7075;37,6021502
7076;42,0005331
7077;42,090201
7078;43,6487972
7080;45,014169
7082;39,92794184
7083;41,59746791
7085;41,92368092
7086;41,83620033
7087;43,67986117
7088;45,59563293
7089;44,9157636
7090;37,48584659
7092;42,82372835
7093;40,20293795
7094;45,94598365
7095;40,75626955
7096;38,13022074
7096;38,13022074
7097;45,59318904
7098;37,44220831
7100;41,960922
7101;42,197139
7102;37,57712192
7104;44,275627
7105;39,2982629
7106;39,34273854
7106;39,34273854
7108;40,80176506
7109;45,52954958
7110;39,60903474
7111;40,87196683
7114;44,86329411
7115;40,8632016
7116;40,70885747
7117;39,382787
7118;37,48994755
7119;40,68022477
7120;37,5019095
7121;40,4633201
7122;43,59852653
7123;42,02466339
7124;44,68248611
7124;44,68248611
7125;40,8517746
7126;39,58332693
7126;39,58332693
7128;40,91033013
7131;45,32005246
7133;45,8383609
7133;45,8383609
7134;39,0806529
7135;39,62881589
7136;43,8233536
7136;43,8233536
7137;37,792038
7140;44,4190938
7141;45,4992212
7146;45,6221133
7148;37,63441983
